corpus,doc_id,sent_id,eg_id,index,text,text_w_pairs,seq_label,pair_label,context,num_sents,causal_text_w_pairs,num_rs
because,20020731-nyt.ann,210,0,because_20020731-nyt.ann_210_0,"Your acceptance on loan from Mr. Chang of bronze statues (eagle and bronco buster) for display in your Senate office under your office's policy of accepting the loan of home state artwork was not consistent with Senate rules governing such loans, evidenced poor judgment, displayed a lack of due regard for the Senate rules and resulted in a violation of the Senate Gifts Rule (35) and, consequently, a violation of your public disclosure obligations under Senate rules.","<ARG0>Your acceptance on loan from Mr. Chang of bronze statues (eagle and bronco buster) for display in your Senate office under your office's policy of accepting the loan of home state artwork</ARG0> was not consistent with Senate rules governing such loans, evidenced poor judgment, displayed a lack of due regard for the Senate rules and resulted in <ARG1>a violation of the Senate Gifts Rule (35) and, consequently, a violation of your public disclosure obligations under Senate rules</ARG1>.",1,1,,1,"[""<ARG0>Your acceptance on loan from Mr. Chang of bronze statues (eagle and bronco buster) for display in your Senate office under your office's policy of accepting the loan of home state artwork</ARG0> was not consistent with Senate rules governing such loans, evidenced poor judgment, displayed a lack of due regard for the Senate rules and resulted in <ARG1>a violation of the Senate Gifts Rule (35) and, consequently, a violation of your public disclosure obligations under Senate rules</ARG1>."", ""<ARG0>Your ac<ARG1>ceptance on loan from Mr. Chang of bronze statues (eagle and bronco buster) for display in your Senate office under your office's policy of accepting the loan of home state artwork</ARG0></ARG1> was not consistent with Senate rules governing such loans, evidenced poor judgment, displayed a lack of due regard for the Senate rules and <ARG1>resulte<ARG0>d in</ARG1> a violation of the Senate Gifts Rule (35)</ARG0> and, consequently, <ARG1>a violation of your public disclosure obligations under Senate rules</ARG1>.""]",2
because,20020731-nyt.ann,212,0,because_20020731-nyt.ann_212_0,"Your failure to act to prevent the acceptance of or to pay for gifts of earrings from Mr. Chang to individuals (your sister, an employee and a friend) in your home at Christmas on the mistaken belief that such items were of little value or were not gifts to you under the circumstances, evidenced poor judgment, displayed a lack of due regard for Senate rules and resulted in a violation of the Senate Gifts Rule (35) and, consequently, a violation of your public disclosure obligations under Senate Rule 34.","<ARG0>Your failure to act to prevent the acceptance of or to pay for gifts of earrings from Mr. Chang to individuals (your sister, an employee and a friend) in your home at Christmas on the mistaken belief that such items were of little value or were not gifts to you under the circumstances</ARG0>, evidenced poor judgment, displayed a lack of due regard for Senate rules and resulted in <ARG1>a violation of the Senate Gifts Rule (35) and, consequently, a violation of your public disclosure obligations under Senate Rule 34</ARG1>.",1,1,,1,"['<ARG0>Your failure to act to prevent the acceptance of or to pay for gifts of earrings from Mr. Chang to individuals (your sister, an employee and a friend) in your home at Christmas on the mistaken belief that such items were of little value or were not gifts to you under the circumstances</ARG0>, evidenced poor judgment, displayed a lack of due regard for Senate rules and resulted in <ARG1>a violation of the Senate Gifts Rule (35) and, consequently, a violation of your public disclosure obligations under Senate Rule 34</ARG1>.', '<ARG0>Your fa<ARG1>ilure to act to prevent the acceptance of or to pay for gifts of earrings from Mr. Chang to individuals (your sister, an employee and a friend) in your home at Christmas on the mistaken belief that such items were of little value or were not gifts to you under the circumstances</ARG0></ARG1>, evidenced poor judgment, displayed a lack of due regard for Senate rules and <ARG1>resulte<ARG0>d in</ARG1> a violation of the Senate Gifts Rule (35)</ARG0> and, consequently, <ARG1>a violation of your public disclosure obligations under Senate Rule 34</ARG1>.']",2
because,20020731-nyt.ann,220,0,because_20020731-nyt.ann_220_0,"After evaluating the extensive body of evidence before it and your testimony, the committee is troubled by incongruities, inconsistencies and conflicts, particularly concerning actions taken by you which were or could have been of potential benefit to Mr. Chang.","After <ARG0>evaluating the extensive body of evidence before it and your testimony</ARG0>, <ARG1>the committee is troubled by incongruities, inconsistencies and conflicts, particularly concerning actions taken by you which were or could have been of potential benefit to Mr. Chang</ARG1>.",0,0,,1,,0
because,20020731-nyt.ann,224,0,because_20020731-nyt.ann_224_0,". . expresses its determination that your actions and failure to act led to violations of Senate rules (and related statutes) and created at least the appearance of impropriety, and you are hereby severely admonished.",". . expresses its determination that <ARG0>your actions and failure to act</ARG0> led to <ARG1>violations of Senate rules (and related statutes)</ARG1> and created at least the appearance of impropriety, and you are hereby severely admonished.",1,1,,1,"['. . expresses its determination that <ARG0>your actions and failure to act</ARG0> led to <ARG1>violations of Senate rules (and related statutes)</ARG1> and created at least the appearance of impropriety, and you are hereby severely admonished.', '. . expresses its determination that <ARG0>your actions and failure to act</ARG0> led to violations of Senate rules (and related statutes) and created <ARG1>at least the appearance of impropriety</ARG1>, and you are hereby severely admonished.']",2
because,20020731-nyt.ann,228,0,because_20020731-nyt.ann_228_0,". . as well as your commitment to pay for any item which the committee might conclude were in violation of the rules, and has further concluded that you must pay Chang an amount sufficient to bring the total to fair market retail value of the TV and CD player, as well as the fair market retail value of the earrings given to the three individuals at your home, with appropriate interest.",". . as well as your commitment to pay for any item which the committee might conclude were in violation of the rules, and has further concluded that you must pay Chang <ARG0>an amount</ARG0> sufficient to <ARG1>bring the total to fair market retail value of the TV and CD player</ARG1>, as well as the fair market retail value of the earrings given to the three individuals at your home, with appropriate interest.",1,1,,1,"['. . as well as your commitment to pay for any item which the committee might conclude were in violation of the rules, and has further concluded that you must pay Chang <ARG0>an amount</ARG0> sufficient to <ARG1>bring the total to fair market retail value of the TV and CD player</ARG1>, as well as the fair market retail value of the earrings given to the three individuals at your home, with appropriate interest.']",1
because,20020731-nyt.ann,242,0,because_20020731-nyt.ann_242_0,It can open doors to opportunity.,<ARG0>It</ARG0> can open doors to <ARG1>opportunity</ARG1>.,1,1,,1,['<ARG0>It</ARG0> can open doors to <ARG1>opportunity</ARG1>.'],1
because,20020731-nyt.ann,244,0,because_20020731-nyt.ann_244_0,"As governor, I'll make sure that every kid in New York has the same opportunity I had, to get a good education.""","As governor, <ARG0>I</ARG0>'ll make sure <ARG1>that every kid in New York has the same opportunity I had, to get a good education</ARG1>.""",1,1,,1,"['As governor, <ARG0>I</ARG0>\'ll make sure <ARG1>that every kid in New York has the same opportunity I had, to get a good education</ARG1>.""']",1
because,20020731-nyt.ann,256,0,because_20020731-nyt.ann_256_0,"The court, vacating Nelson's death sentence for the second time, ruled on two grounds: that the jury could have been confused by instructions on the verdict sheet and that the prosecutor made improper accusations in his closing argument.","<ARG1>The court, vacating Nelson's death sentence for the second time, ruled</ARG1> on two grounds: that <ARG0>the jury could have been confused by instructions on the verdict sheet</ARG0> and that the prosecutor made improper accusations in his closing argument.",1,1,,1,"[""<ARG1>The court, vacating Nelson's death sentence for the second time, ruled</ARG1> on two grounds: that <ARG0>the jury could have been confused by instructions on the verdict sheet</ARG0> and that the prosecutor made improper accusations in his closing argument."", ""<ARG1>The court, vacating Nelson's death sentence for the second time, ruled</ARG1> on two grounds: that the jury could have been confused by instructions on the verdict sheet and that <ARG0>the prosecutor made improper accusations in his closing argument</ARG0>.""]",2
because,20020731-nyt.ann,258,0,because_20020731-nyt.ann_258_0,"The ruling, which does not affect Nelson's guilty plea, sends the case back to the trial court for resentencing.","<ARG1>The ruling, which does not affect Nelson's guilty plea, sends the case back to the trial court</ARG1> for <ARG0>resentencing</ARG0>.",1,1,,1,"[""<ARG1>The ruling, which does not affect Nelson's guilty plea, sends the case back to the trial court</ARG1> for <ARG0>resentencing</ARG0>.""]",1
because,20020731-nyt.ann,264,0,because_20020731-nyt.ann_264_0,"Zazzali and Long had expressed similar reservations in June 2001 when the court overturned the death sentence of Thomas J. Koskovich, who was 18 when he killed two pizza deliverymen in an ambush.","<ARG1>Zazzali and Long had expressed similar reservations in June 2001</ARG1> when <ARG0>the court overturned the death sentence of Thomas J. Koskovich, who was 18 when he killed two pizza deliverymen in an ambush</ARG0>.",0,0,,1,,0
because,20020731-nyt.ann,264,1,because_20020731-nyt.ann_264_1,"Zazzali and Long had expressed similar reservations in June 2001 when the court overturned the death sentence of Thomas J. Koskovich, who was 18 when he killed two pizza deliverymen in an ambush.","Zazzali and Long had expressed similar reservations in June 2001 when the court overturned the death sentence of Thomas J. Koskovich, <ARG1>who was 18</ARG1> when <ARG0>he killed two pizza deliverymen in an ambush</ARG0>.",0,0,,1,,0
because,20020731-nyt.ann,267,0,because_20020731-nyt.ann_267_0,"Two of the court's members, Chief Justice Deborah T. Poritz and Justice Peter G. Verniero, did not participate in the Nelson case because both are former attorneys general.","<ARG1>Two of the court's members, Chief Justice Deborah T. Poritz and Justice Peter G. Verniero, did not participate in the Nelson case</ARG1> because <ARG0>both are former attorneys general</ARG0>.",1,1,,1,"[""<ARG1>Two of the court's members, Chief Justice Deborah T. Poritz and Justice Peter G. Verniero, did not participate in the Nelson case</ARG1> because <ARG0>both are former attorneys general</ARG0>.""]",1
because,20020731-nyt.ann,269,0,because_20020731-nyt.ann_269_0,"After undergoing sex change surgery in 1992, she pursued a career as an exotic dancer.","After <ARG0>undergoing sex change surgery in 1992</ARG0>, <ARG1>she pursued a career as an exotic dancer</ARG1>.",0,0,,1,,0
because,20020731-nyt.ann,270,0,because_20020731-nyt.ann_270_0,"In April 1995, while she was living with her parents in Haddon Heights, outside Philadelphia, law enforcement officers arrived at the house with a warrant for Nelson's arrest on another weapons charge.","In April 1995, while <ARG0>she was living with her parents in Haddon Heights, outside Philadelphia</ARG0>, <ARG1>law enforcement officers arrived at the house with a warrant for Nelson's arrest on another weapons charge</ARG1>.",0,0,,1,,0
